会社名,路線系統,所属基地,形式,番台,編成名,組成順,略号,車両番号,車両ID,始,終,見出しアイコン,編成アイコン,車体アイコン,pl,pr,bl,bc,br,左方向,右方向,ATACS-ID,ラッピング,消滅済,見出し特記事項,変遷変更点,編成情報(選択),編成情報(記述),車両情報(選択),車両情報(記述),集電装置,主電動機,制御装置,補助電源装置,空気圧縮機,動力台車,付随台車
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS19,2,M,モハ323-38,323-146,2019/02/27,,323,323,323-2,＜,>,m,,t,桜島・内回り,外回り,,,,,,,,"2,we",,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS19,3,M',モハ322-76,323-147,2019/02/27,,323,323,323-2,,,t,,m,桜島・内回り,外回り,,,,,,,,3,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS19,4,M',モハ322-75,323-148,2019/02/27,,323,323,323-3,,,t,,m,桜島・内回り,外回り,,,,,,,,"4,wo",,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS19,5,M,モハ323-537,323-149,2019/02/27,,323,323,323-2,＜,,m,,t,桜島・内回り,外回り,,,,,,,,5,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS19,6,M',モハ322-74,323-150,2019/02/27,,323,323,323-2,,,t,,m,桜島・内回り,外回り,,,,,,,,6,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS19,7,M',モハ322-73,323-151,2019/02/27,,323,323,323-2,,,t,,m,桜島・内回り,外回り,,,,,,,,"7,we",,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS19,8,Mc,クモハ323-19,323-152,2019/02/27,,323,323,323-4,＜,,m,,t,桜島・内回り,外回り,,,,,,,,8,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS20,1,Mc',クモハ322-20,323-153,2019/03/15,,323,323,323-1,,,t,,m,桜島・内回り,外回り,,,,,,,,1,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS20,2,M,モハ323-40,323-154,2019/03/15,,323,323,323-2,＜,>,m,,t,桜島・内回り,外回り,,,,,,,,"2,we",,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS20,3,M',モハ322-80,323-155,2019/03/15,,323,323,323-2,,,t,,m,桜島・内回り,外回り,,,,,,,,3,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS20,4,M',モハ322-79,323-156,2019/03/15,,323,323,323-3,,,t,,m,桜島・内回り,外回り,,,,,,,,"4,wo",,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS20,5,M,モハ323-539,323-157,2019/03/15,,323,323,323-2,＜,,m,,t,桜島・内回り,外回り,,,,,,,,5,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS20,6,M',モハ322-78,323-158,2019/03/15,,323,323,323-2,,,t,,m,桜島・内回り,外回り,,,,,,,,6,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS20,7,M',モハ322-77,323-159,2019/03/15,,323,323,323-2,,,t,,m,桜島・内回り,外回り,,,,,,,,"7,we",,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS20,8,Mc,クモハ323-20,323-160,2019/03/15,,323,323,323-4,＜,,m,,t,桜島・内回り,外回り,,,,,,,,8,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS21,1,Mc',クモハ322-21,323-161,2019/03/27,,323,323,323-1,,,t,,m,桜島・内回り,外回り,,,,,,,,1,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS21,2,M,モハ323-42,323-162,2019/03/27,,323,323,323-2,＜,>,m,,t,桜島・内回り,外回り,,,,,,,,"2,we",,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS21,3,M',モハ322-84,323-163,2019/03/27,,323,323,323-2,,,t,,m,桜島・内回り,外回り,,,,,,,,3,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS21,4,M',モハ322-83,323-164,2019/03/27,,323,323,323-3,,,t,,m,桜島・内回り,外回り,,,,,,,,"4,wo",,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS21,5,M,モハ323-541,323-165,2019/03/27,,323,323,323-2,＜,,m,,t,桜島・内回り,外回り,,,,,,,,5,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS21,6,M',モハ322-82,323-166,2019/03/27,,323,323,323-2,,,t,,m,桜島・内回り,外回り,,,,,,,,6,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS21,7,M',モハ322-81,323-167,2019/03/27,,323,323,323-2,,,t,,m,桜島・内回り,外回り,,,,,,,,"7,we",,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS21,8,Mc,クモハ323-21,323-168,2019/03/27,,323,323,323-4,＜,,m,,t,桜島・内回り,外回り,,,,,,,,8,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS22,1,Mc',クモハ322-22,323-169,2018/08/29,,323,323,323-1,,,t,,m,桜島・内回り,外回り,,,,,,,,1,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS22,2,M,モハ323-44,323-170,2018/08/29,,323,323,323-2,＜,>,m,,t,桜島・内回り,外回り,,,,,,,,"2,we",,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS22,3,M',モハ322-88,323-171,2018/08/29,,323,323,323-2,,,t,,m,桜島・内回り,外回り,,,,,,,,3,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS22,4,M',モハ322-87,323-172,2018/08/29,,323,323,323-3,,,t,,m,桜島・内回り,外回り,,,,,,,,"4,wo",,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS22,5,M,モハ323-543,323-173,2018/08/29,,323,323,323-2,＜,,m,,t,桜島・内回り,外回り,,,,,,,,5,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS22,6,M',モハ322-86,323-174,2018/08/29,,323,323,323-2,,,t,,m,桜島・内回り,外回り,,,,,,,,6,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS22,7,M',モハ322-85,323-175,2018/08/29,,323,323,323-2,,,t,,m,桜島・内回り,外回り,,,,,,,,"7,we",,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS22,8,Mc,クモハ323-22,323-176,2018/08/29,,323,323,323-4,＜,,m,,t,桜島・内回り,外回り,,,,,,,,8,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS15,1,Mc',クモハ322-15,323-113,2021/01/27,2026/02/10,323expo,323snw,323snw,,,t,,m,桜島・内回り,外回り,,◯,,ラッピング,スーパーニンテンドーワールドラッピング,,スーパーニンテンドーワールドラッピング,1,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS15,2,M,モハ323-30,323-114,2021/01/27,2026/02/10,323expo,323snw,323snw,＜,>,m,,t,桜島・内回り,外回り,,◯,,ラッピング,スーパーニンテンドーワールドラッピング,,スーパーニンテンドーワールドラッピング,"2,we",,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS15,3,M',モハ322-60,323-115,2021/01/27,2026/02/10,323expo,323snw,323snw,,,t,,m,桜島・内回り,外回り,,◯,,ラッピング,スーパーニンテンドーワールドラッピング,,スーパーニンテンドーワールドラッピング,3,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS15,4,M',モハ322-59,323-116,2021/01/27,2026/02/10,323expo,323snw,323snw,,,t,,m,桜島・内回り,外回り,,◯,,ラッピング,スーパーニンテンドーワールドラッピング,,スーパーニンテンドーワールドラッピング,"4,wo",,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS15,5,M,モハ323-529,323-117,2021/01/27,2026/02/10,323expo,323snw,323snw,＜,,m,,t,桜島・内回り,外回り,,◯,,ラッピング,スーパーニンテンドーワールドラッピング,,スーパーニンテンドーワールドラッピング,5,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS15,6,M',モハ322-58,323-118,2021/01/27,2026/02/10,323expo,323snw,323snw,,,t,,m,桜島・内回り,外回り,,◯,,ラッピング,スーパーニンテンドーワールドラッピング,,スーパーニンテンドーワールドラッピング,6,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS15,7,M',モハ322-57,323-119,2021/01/27,2026/02/10,323expo,323snw,323snw,,,t,,m,桜島・内回り,外回り,,◯,,ラッピング,スーパーニンテンドーワールドラッピング,,スーパーニンテンドーワールドラッピング,"7,we",,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS15,8,Mc,クモハ323-15,323-120,2021/01/27,2026/02/10,323expo,323snw,323snw,＜,,m,,t,桜島・内回り,外回り,,◯,,ラッピング,スーパーニンテンドーワールドラッピング,,スーパーニンテンドーワールドラッピング,8,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS20,1,Mc',クモハ322-20,323-153,2023/11/30,2025/10/29,323expo,323expo,323expo-1,,,t,,m,桜島・内回り,外回り,,◯,,ラッピング,大阪関西万博ラッピング,,大阪関西万博ラッピング,1,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS20,2,M,モハ323-40,323-154,2023/11/30,2025/10/29,323expo,323expo,323expo-2,＜,>,m,,t,桜島・内回り,外回り,,◯,,ラッピング,大阪関西万博ラッピング,,大阪関西万博ラッピング,"2,we",,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS20,3,M',モハ322-80,323-155,2023/11/30,2025/10/29,323expo,323expo,323expo-3,,,t,,m,桜島・内回り,外回り,,◯,,ラッピング,大阪関西万博ラッピング,,大阪関西万博ラッピング,3,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS20,4,M',モハ322-79,323-156,2023/11/30,2025/10/29,323expo,323expo,323expo-2,,,t,,m,桜島・内回り,外回り,,◯,,ラッピング,大阪関西万博ラッピング,,大阪関西万博ラッピング,"4,wo",,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS20,5,M,モハ323-539,323-157,2023/11/30,2025/10/29,323expo,323expo,323expo-3,＜,,m,,t,桜島・内回り,外回り,,◯,,ラッピング,大阪関西万博ラッピング,,大阪関西万博ラッピング,5,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS20,6,M',モハ322-78,323-158,2023/11/30,2025/10/29,323expo,323expo,323expo-2,,,t,,m,桜島・内回り,外回り,,◯,,ラッピング,大阪関西万博ラッピング,,大阪関西万博ラッピング,6,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS20,7,M',モハ322-77,323-159,2023/11/30,2025/10/29,323expo,323expo,323expo-3,,,t,,m,桜島・内回り,外回り,,◯,,ラッピング,大阪関西万博ラッピング,,大阪関西万博ラッピング,"7,we",,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS20,8,Mc,クモハ323-20,323-160,2023/11/30,2025/10/29,323expo,323expo,323expo-4,＜,,m,,t,桜島・内回り,外回り,,◯,,ラッピング,大阪関西万博ラッピング,,大阪関西万博ラッピング,8,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS11,1,Mc',クモハ322-11,323-081,2024/12/10,,323expo,323pt,323pt,,,t,,m,桜島・内回り,外回り,,◯,,ラッピング,JR WEST Parade Train,,JR WEST Parade Train,1,JR WEST Parade Train,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS11,2,M,モハ323-22,323-082,2024/12/10,,323expo,323pt,323-2,＜,>,m,,t,桜島・内回り,外回り,,◯,,ラッピング,JR WEST Parade Train,,JR WEST Parade Train,"2,we",,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS11,3,M',モハ322-44,323-083,2024/12/10,,323expo,323pt,323-2,,,t,,m,桜島・内回り,外回り,,◯,,ラッピング,JR WEST Parade Train,,JR WEST Parade Train,3,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS11,4,M',モハ322-43,323-084,2024/12/10,,323expo,323pt,323-3,,,t,,m,桜島・内回り,外回り,,◯,,ラッピング,JR WEST Parade Train,,JR WEST Parade Train,"4,wo",,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS11,5,M,モハ323-521,323-085,2024/12/10,,323expo,323pt,323-2,＜,,m,,t,桜島・内回り,外回り,,◯,,ラッピング,JR WEST Parade Train,,JR WEST Parade Train,5,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS11,6,M',モハ322-42,323-086,2024/12/10,,323expo,323pt,323-2,,,t,,m,桜島・内回り,外回り,,◯,,ラッピング,JR WEST Parade Train,,JR WEST Parade Train,6,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS11,7,M',モハ322-41,323-087,2024/12/10,,323expo,323pt,323-2,,,t,,m,桜島・内回り,外回り,,◯,,ラッピング,JR WEST Parade Train,,JR WEST Parade Train,"7,we",,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS11,8,Mc,クモハ323-11,323-088,2024/12/10,,323expo,323pt,323-4,＜,,m,,t,桜島・内回り,外回り,,◯,,ラッピング,JR WEST Parade Train,,JR WEST Parade Train,8,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS12,1,Mc',クモハ322-12,323-089,2025/02/26,,323expo,323pt,323pt,,,t,,m,桜島・内回り,外回り,,◯,,ラッピング,JR WEST Parade Train,,JR WEST Parade Train,1,JR WEST Parade Train,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS12,2,M,モハ323-24,323-090,2025/02/26,,323expo,323pt,323-2,＜,>,m,,t,桜島・内回り,外回り,,◯,,ラッピング,JR WEST Parade Train,,JR WEST Parade Train,"2,we",,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS12,3,M',モハ322-48,323-091,2025/02/26,,323expo,323pt,323-2,,,t,,m,桜島・内回り,外回り,,◯,,ラッピング,JR WEST Parade Train,,JR WEST Parade Train,3,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS12,4,M',モハ322-47,323-092,2025/02/26,,323expo,323pt,323-3,,,t,,m,桜島・内回り,外回り,,◯,,ラッピング,JR WEST Parade Train,,JR WEST Parade Train,"4,wo",,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS12,5,M,モハ323-523,323-093,2025/02/26,,323expo,323pt,323-2,＜,,m,,t,桜島・内回り,外回り,,◯,,ラッピング,JR WEST Parade Train,,JR WEST Parade Train,5,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS12,6,M',モハ322-46,323-094,2025/02/26,,323expo,323pt,323-2,,,t,,m,桜島・内回り,外回り,,◯,,ラッピング,JR WEST Parade Train,,JR WEST Parade Train,6,,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS12,7,M',モハ322-45,323-095,2025/02/26,,323expo,323pt,323-2,,,t,,m,桜島・内回り,外回り,,◯,,ラッピング,JR WEST Parade Train,,JR WEST Parade Train,"7,we",,,,,,,,
JR西日本,大阪環状線・JRゆめ咲線,吹田総合車両所森ノ宮支所,323系,,LS12,8,Mc,クモハ323-12,323-096,2025/02/26,,323expo,323pt,323-4,＜,,m,,t,桜島・内回り,外回り,,◯,,ラッピング,JR WEST Parade Train,,JR WEST Parade Train,8,,,,,,,,
JR西日本,阪和線,吹田総合車両所日根野支所,205系,1000番台,HH401,1,Tc',クハ204-1001,205-1501,1988/01/20,2017/10/07,205-1000w,205-1000w,205-0jk-1,,,t,,t,和歌山,天王寺,,,◯,1000番台,,,,1,,,,,,,,
JR西日本,阪和線,吹田総合車両所日根野支所,205系,1000番台,HH401,2,M',モハ204-1001,205-1502,1988/01/20,2017/10/07,205-1000w,205-1000w,205-0jk-2,,,m,,m,和歌山,天王寺,,,◯,1000番台,,,,2,,,,,,,,
JR西日本,阪和線,吹田総合車両所日根野支所,205系,1000番台,HH401,3,M,モハ205-1001,205-1503,1988/01/20,2017/10/07,205-1000w,205-1000w,205-0jk-2,◇,,m,,m,和歌山,天王寺,,,◯,1000番台,,,,3,,,,,,,,
JR西日本,阪和線,吹田総合車両所日根野支所,205系,1000番台,HH401,4,Tc,クハ205-1001,205-1504,1988/01/20,2017/10/07,205-1000w,205-1000w,205-0jk-3,,,t,,t,和歌山,天王寺,,,◯,1000番台,,,,4,,,,,,,,
JR西日本,阪和線,吹田総合車両所日根野支所,205系,1000番台,HH402,1,Tc',クハ204-1002,205-1505,1988/01/29,2017/12/13,205-1000w,205-1000w,205-0jk-1,,,t,,t,和歌山,天王寺,,,◯,1000番台,,,,1,,,,,,,,
JR西日本,阪和線,吹田総合車両所日根野支所,205系,1000番台,HH402,2,M',モハ204-1002,205-1506,1988/01/29,2017/12/13,205-1000w,205-1000w,205-0jk-2,,,m,,m,和歌山,天王寺,,,◯,1000番台,,,,2,,,,,,,,
JR西日本,阪和線,吹田総合車両所日根野支所,205系,1000番台,HH402,3,M,モハ205-1002,205-1507,1988/01/29,2017/12/13,205-1000w,205-1000w,205-0jk-2,◇,,m,,m,和歌山,天王寺,,,◯,1000番台,,,,3,,,,,,,,
JR西日本,阪和線,吹田総合車両所日根野支所,205系,1000番台,HH402,4,Tc,クハ205-1002,205-1508,1988/01/29,2017/12/13,205-1000w,205-1000w,205-0jk-3,,,t,,t,和歌山,天王寺,,,◯,1000番台,,,,4,,,,,,,,
JR西日本,阪和線,吹田総合車両所日根野支所,205系,1000番台,HH403,1,Tc',クハ204-1003,205-1509,1988/01/29,2018/01/26,205-1000w,205-1000w,205-0jk-1,,,t,,t,和歌山,天王寺,,,◯,1000番台,,,,1,,,,,,,,
JR西日本,阪和線,吹田総合車両所日根野支所,205系,1000番台,HH403,2,M',モハ204-1003,205-1510,1988/01/29,2018/01/26,205-1000w,205-1000w,205-0jk-2,,,m,,m,和歌山,天王寺,,,◯,1000番台,,,,2,,,,,,,,
JR西日本,阪和線,吹田総合車両所日根野支所,205系,1000番台,HH403,3,M,モハ205-1003,205-1511,1988/01/29,2018/01/26,205-1000w,205-1000w,205-0jk-2,◇,,m,,m,和歌山,天王寺,,,◯,1000番台,,,,3,,,,,,,,
JR西日本,阪和線,吹田総合車両所日根野支所,205系,1000番台,HH403,4,Tc,クハ205-1003,205-1512,1988/01/29,2018/01/26,205-1000w,205-1000w,205-0jk-3,,,t,,t,和歌山,天王寺,,,◯,1000番台,,,,4,,,,,,,,
JR西日本,阪和線,吹田総合車両所日根野支所,205系,1000番台,HH404,1,Tc',クハ204-1004,205-1513,1988/02/10,2017/10/05,205-1000w,205-1000w,205-0jk-1,,,t,,t,和歌山,天王寺,,,◯,1000番台,,,,1,,,,,,,,
JR西日本,阪和線,吹田総合車両所日根野支所,205系,1000番台,HH404,2,M',モハ204-1004,205-1514,1988/02/10,2017/10/05,205-1000w,205-1000w,205-0jk-2,,,m,,m,和歌山,天王寺,,,◯,1000番台,,,,2,,,,,,,,
JR西日本,阪和線,吹田総合車両所日根野支所,205系,1000番台,HH404,3,M,モハ205-1004,205-1515,1988/02/10,2017/10/05,205-1000w,205-1000w,205-0jk-2,◇,,m,,m,和歌山,天王寺,,,◯,1000番台,,,,3,,,,,,,,
JR西日本,阪和線,吹田総合車両所日根野支所,205系,1000番台,HH404,4,Tc,クハ205-1004,205-1516,1988/02/10,2017/10/05,205-1000w,205-1000w,205-0jk-3,,,t,,t,和歌山,天王寺,,,◯,1000番台,,,,4,,,,,,,,
JR西日本,阪和線,吹田総合車両所日根野支所,205系,1000番台,HH405,1,Tc',クハ204-1005,205-1517,1988/02/10,2018/02/03,205-1000w,205-1000w,205-0jk-1,,,t,,t,和歌山,天王寺,,,◯,1000番台,,,,1,,,,,,,,
JR西日本,阪和線,吹田総合車両所日根野支所,205系,1000番台,HH405,2,M',モハ204-1005,205-1518,1988/02/10,2018/02/03,205-1000w,205-1000w,205-0jk-2,,,m,,m,和歌山,天王寺,,,◯,1000番台,,,,2,,,,,,,,
JR西日本,阪和線,吹田総合車両所日根野支所,205系,1000番台,HH405,3,M,モハ205-1005,205-1519,1988/02/10,2018/02/03,205-1000w,205-1000w,205-0jk-2,◇,,m,,m,和歌山,天王寺,,,◯,1000番台,,,,3,,,,,,,,
JR西日本,阪和線,吹田総合車両所日根野支所,205系,1000番台,HH405,4,Tc,クハ205-1005,205-1520,1988/02/10,2018/02/03,205-1000w,205-1000w,205-0jk-3,,,t,,t,和歌山,天王寺,,,◯,1000番台,,,,4,,,,,,,,
JR西日本,阪和線,吹田総合車両所日根野支所,205系,0番台,K601,1,Tc',クハ204-36,205-0348,2006/02/08,2010/12/07,205-0jk,205-0jk,205-0jk-1,,,t,,t,和歌山,天王寺,,,◯,0番台6両,日根野に転属,,,1,,,,,,,,
JR西日本,阪和線,吹田総合車両所日根野支所,205系,0番台,K601,2,M',モハ204-106,205-0349,2006/02/08,2010/12/07,205-0jk,205-0jk,205-0jk-2,,,m,,m,和歌山,天王寺,,,◯,0番台6両,日根野に転属,,,2,,,,,,,,
JR西日本,阪和線,吹田総合車両所日根野支所,205系,0番台,K601,3,M,モハ205-106,205-0350,2006/02/08,2010/12/07,205-0jk,205-0jk,205-0jk-2,◇,,m,,m,和歌山,天王寺,,,◯,0番台6両,日根野に転属,,,3,,,,,,,,
